Longitude,Latitude,Pixel,Scan
338.84492,-12.7598776,200,6850
338.726161,-12.7593316,249,6850
339.329203,-12.6242851,0,6900
339.208077,-12.6240306,50,6900
339.087008,-12.6237008,100,6900
338.965967,-12.6232955,150,6900
338.844924,-12.6228148,200,6900
338.726268,-12.6222704,249,6900
339.32879,-12.4872205,0,6950
339.207768,-12.486965,50,6950
339.086805,-12.4866347,100,6950
338.965869,-12.4862298,150,6950
338.84493,-12.48575,200,6950
338.726378,-12.4852071,249,6950
339.328378,-12.3501426,0,7000
339.207461,-12.3498859,50,7000
339.086601,-12.3495552,100,7000
338.965769,-12.3491504,150,7000
338.844934,-12.3486715,200,7000
338.726484,-12.3481301,249,7000
339.327961,-12.2130633,0,7050
339.207147,-12.2128057,50,7050
339.08639,-12.2124746,100,7050
338.965661,-12.2120702,150,7050
338.844929,-12.2115923,200,7050
338.72658,-12.2110525,249,7050
339.327555,-12.0759799,0,7100
339.206843,-12.0757212,50,7100
339.086188,-12.0753898,100,7100
338.965562,-12.0749856,150,7100
338.844932,-12.0745086,200,7100
338.726683,-12.0739703,249,7100
339.327149,-11.9388987,0,7150
339.206538,-11.9386387,50,7150
339.085985,-11.9383066,100,7150
338.965459,-11.9379025,150,7150
338.844931,-11.9374261,200,7150
338.726781,-11.9368892,249,7150
339.326746,-11.8017994,0,7200
339.206235,-11.8015382,50,7200
339.085782,-11.8012056,100,7200
338.965357,-11.8008016,150,7200
338.844929,-11.800326,200,7200
338.726878,-11.7997905,249,7200
339.326342,-11.6646969,0,7250
339.205931,-11.6644349,50,7250
339.085578,-11.664102,100,7250
338.965252,-11.6636984,150,7250
338.844923,-11.6632239,200,7250
338.726969,-11.6626901,249,7250
339.32594,-11.5275996,0,7300
339.205628,-11.5273361,50,7300
339.085373,-11.5270024,100,7300
338.965146,-11.5265987,150,7300
338.844916,-11.5261247,200,7300
338.727059,-11.525592,249,7300
339.325535,-11.3904971,0,7350
339.20532,-11.3902324,50,7350
339.085164,-11.3898982,100,7350
338.965034,-11.3894945,150,7350
338.844902,-11.3890212,200,7350
338.72714,-11.3884898,249,7350
339.325138,-11.2533835,0,7400
339.205021,-11.2531176,50,7400
339.084961,-11.2527829,100,7400
338.964928,-11.2523794,150,7400
338.844892,-11.251907,200,7400
338.727225,-11.251377,249,7400
339.324743,-11.116268,0,7450
339.204721,-11.1160012,50,7450
339.084757,-11.1156662,100,7450
338.96482,-11.115263,150,7450
338.844881,-11.1147916,200,7450
338.727308,-11.1142632,249,7450
339.32435,-10.979148,0,7500
339.204424,-10.9788799,50,7500
339.084555,-10.9785443,100,7500
338.964713,-10.9781411,150,7500
338.844868,-10.9776703,200,7500
338.727389,-10.9771432,249,7500
339.323962,-10.8420237,0,7550
339.204129,-10.8417546,50,7550
339.084354,-10.8414186,100,7550
338.964606,-10.8410158,150,7550
338.844856,-10.8405459,200,7550
338.727469,-10.8400203,249,7550
339.323573,-10.7048959,0,7600
339.203834,-10.7046259,50,7600
339.084152,-10.7042896,100,7600
338.964497,-10.703887,150,7600
338.84484,-10.7034181,200,7600
338.727544,-10.7028941,249,7600
339.323181,-10.5677673,0,7650
339.203535,-10.567496,50,7650
339.083946,-10.567159,100,7650
338.964383,-10.5667564,150,7650
338.844818,-10.5662882,200,7650
338.727613,-10.5657654,249,7650
339.322798,-10.4306238,0,7700
339.203243,-10.4303514,50,7700
339.083746,-10.430014,100,7700
338.964275,-10.4296117,150,7700
338.844801,-10.4291443,200,7700
338.727686,-10.428623,249,7700
339.322409,-10.2934802,0,7750
339.202945,-10.2932068,50,7750
339.083538,-10.292869,100,7750
338.964158,-10.292467,150,7750
338.844775,-10.2920005,200,7750
338.727748,-10.2914807,249,7750
339.32203,-10.1563301,0,7800
339.202656,-10.1560553,50,7800
339.083338,-10.1557169,100,7800
338.964048,-10.1553147,150,7800
338.844755,-10.1548487,200,7800
338.727816,-10.1543301,249,7800
339.321645,-10.0191827,0,7850
339.202359,-10.0189066,50,7850
339.083131,-10.0185675,100,7850
338.96393,-10.0181653,150,7850
338.844725,-10.0177,200,7850
338.727874,-10.0171826,249,7850
339.321263,-9.88202701,0,7900
339.202066,-9.88175007,50,7900
339.082925,-9.88141071,100,7900
338.963812,-9.88100893,150,7900
338.844695,-9.88054464,200,7900
338.72793,-9.88002885,249,7900
339.320881,-9.74487322,0,7950
339.201771,-9.74459531,50,7950
339.082717,-9.74425563,100,7950
338.963691,-9.74385415,150,7950
338.844662,-9.74339079,200,7950
338.727982,-9.74287653,249,7950
339.320505,-9.60770947,0,8000
339.201482,-9.60743054,50,8000
339.082515,-9.60709047,100,8000
338.963575,-9.60668924,150,8000
338.844632,-9.60622676,200,8000
338.728036,-9.60571397,249,8000
339.320129,-9.47054435,0,8050
339.201191,-9.47026442,50,8050
339.08231,-9.46992398,100,8050
338.963455,-9.469523,150,8050
338.844598,-9.4690614,200,8050
338.728086,-9.46855009,249,8050
339.319762,-9.33337793,0,8100
339.200908,-9.33309672,50,8100
339.082111,-9.33275562,100,8100
338.963341,-9.33235462,150,8100
338.844569,-9.33189363,200,8100
338.72814,-9.33138352,249,8100
339.319393,-9.19619751,0,8150
339.200624,-9.19591546,50,8150
339.08191,-9.19557416,100,8150
338.963224,-9.19517357,150,8150
338.844535,-9.19471362,200,8150
338.728188,-9.19420514,249,8150
339.31903,-9.05901595,0,8200
339.200343,-9.05873308,50,8200
339.081712,-9.05839158,100,8200
338.963109,-9.05799142,150,8200
338.844503,-9.05753253,200,8200
338.728237,-9.0570257,249,8200
339.318669,-8.92182973,0,8250
339.200064,-8.92154532,50,8250
339.081516,-8.92120289,100,8250
338.962994,-8.92080244,150,8250
338.84447,-8.92034388,200,8250
338.728285,-8.91983797,249,8250
339.318308,-8.78462572,0,8300
339.199785,-8.78434026,50,8300
339.081317,-8.78399742,100,8300
338.962877,-8.78359717,150,8300
338.844434,-8.78313943,200,8300
338.728328,-8.78263494,249,8300
339.317949,-8.64743303,0,8350
339.199505,-8.64714629,50,8350
339.081118,-8.64680279,100,8350
338.962758,-8.64640251,150,8350
338.844395,-8.64594537,200,8350
338.728368,-8.64544206,249,8350
339.317596,-8.51023253,0,8400
339.199232,-8.50994467,50,8400
339.080924,-8.50960067,100,8400
338.962643,-8.50920051,150,8400
338.84436,-8.5087441,200,8400
338.728411,-8.50824212,249,8400
339.317237,-8.37302254,0,8450
339.198952,-8.37273364,50,8450
339.080723,-8.37238923,100,8450
338.962521,-8.37198928,150,8450
338.844316,-8.37153369,200,8450
338.728444,-8.37103312,249,8450
339.316881,-8.23582236,0,8500
339.198674,-8.23553216,50,8500
339.080523,-8.23518705,100,8500
338.962399,-8.23478703,150,8500
338.844271,-8.23433199,200,8500
338.728475,-8.23383255,249,8500
339.316525,-8.09861186,0,8550
339.198395,-8.09832039,50,8550
339.080321,-8.09797463,100,8550
338.962273,-8.09757457,150,8550
338.844223,-8.09712012,200,8550
338.728502,-8.09662185,249,8550
339.316172,-7.96139057,0,8600
339.198118,-7.96109801,50,8600
339.08012,-7.96075179,100,8600
338.962148,-7.96035188,150,8600
338.844174,-7.95989819,200,8600
338.728528,-7.95940127,249,8600
339.315832,-7.82416953,0,8650
339.197853,-7.8238757,50,8650
339.07993,-7.82352883,100,8650
338.962034,-7.82312887,150,8650
338.844135,-7.82267576,200,8650
338.728563,-7.82218,249,8650
339.315492,-7.68693902,0,8700
339.197587,-7.6866443,50,8700
339.079739,-7.68629715,100,8700
338.961917,-7.68589753,150,8700
338.844092,-7.68544536,200,8700
338.728592,-7.68495112,249,8700
339.315148,-7.54970914,0,8750
339.197317,-7.54941312,50,8750
339.079542,-7.54906528,100,8750
338.961794,-7.54866559,150,8750
338.844042,-7.54821396,200,8750
338.728615,-7.54772085,249,8750
339.314807,-7.4124751,0,8800
339.197049,-7.41217818,50,8800
339.079347,-7.41183005,100,8800
338.961671,-7.41143067,150,8800
338.843992,-7.41097998,200,8800
338.728636,-7.41048837,249,8800
339.314461,-7.27524408,0,8850
339.196775,-7.27494622,50,8850
339.079145,-7.27459776,100,8850
338.961541,-7.27419867,150,8850
338.843934,-7.27374886,200,8850
338.728648,-7.27325872,249,8850
339.314121,-7.13799852,0,8900
339.196506,-7.13769958,50,8900
339.078947,-7.13735065,100,8900
338.961414,-7.13695169,150,8900
338.843878,-7.13650263,200,8900
338.728662,-7.13601381,249,8900
339.313782,-7.00074959,0,8950
339.196237,-7.00044963,50,8950
339.078748,-7.00010029,100,8950
338.961285,-6.99970153,150,8950
338.84382,-6.99925327,200,8950
338.728673,-6.99876582,249,8950
339.313443,-6.86351043,0,9000
339.195967,-6.86320909,50,9000
339.078548,-6.86285899,100,9000
338.961154,-6.86246007,150,9000
338.843758,-6.86201226,200,9000
338.728679,-6.86152585,249,9000
339.313111,-6.72624869,0,9050
339.195704,-6.72594645,50,9050
339.078353,-6.72559603,100,9050
338.961028,-6.72519742,150,9050
338.8437,-6.72475052,200,9050
338.728688,-6.72426558,249,9050
339.312786,-6.58899387,0,9100
339.195447,-6.58869015,50,9100
339.078164,-6.58833886,100,9100
338.960907,-6.58793997,150,9100
338.843647,-6.5874934,200,9100
338.728701,-6.58700937,249,9100
339.312456,-6.45172855,0,9150
339.195184,-6.45142376,50,9150
339.077967,-6.451072,100,9150
338.960777,-6.45067326,150,9150
338.843584,-6.45022743,200,9150
338.728704,-6.44974472,249,9150
339.312139,-6.31445862,0,9200
339.194933,-6.31415276,50,9200
339.077782,-6.31380054,100,9200
338.960658,-6.31340193,150,9200
338.843531,-6.31295684,200,9200
338.728716,-6.31247544,249,9200
339.311815,-6.17718285,0,9250
339.194674,-6.17687565,50,9250
339.077589,-6.17652269,100,9250
338.96053,-6.17612395,150,9250
338.843468,-6.17567932,200,9250
338.728716,-6.17519895,249,9250
339.311495,-6.03990586,0,9300
339.194418,-6.03959774,50,9300
339.077397,-6.03924447,100,9300
338.960403,-6.03884601,150,9300
338.843405,-6.03840227,200,9300
338.728717,-6.03792335,249,9300
339.31118,-5.9026219,0,9350
339.194168,-5.90231235,50,9350
339.07721,-5.90195826,100,9350
338.960279,-5.90155956,150,9350
338.843345,-5.90111619,200,9350
338.728719,-5.90063822,249,9350
339.310867,-5.76533765,0,9400
339.193917,-5.76502712,50,9400
339.077022,-5.76467263,100,9400
338.960154,-5.76427415,150,9400
338.843283,-5.76383159,200,9400
338.728718,-5.76335499,249,9400
339.310551,-5.62805425,0,9450
339.193664,-5.62774261,50,9450
339.076831,-5.6273876,100,9450
338.960025,-5.6269892,150,9450
338.843215,-5.62654732,200,9450
338.728712,-5.62607196,249,9450
339.310239,-5.49075361,0,9500
339.193412,-5.49044099,50,9500
339.076641,-5.4900856,100,9500
338.959896,-5.48968741,150,9500
338.843148,-5.48924634,200,9500
338.728704,-5.48877235,249,9500
339.309931,-5.3534665,0,9550
339.193165,-5.35315256,50,9550
339.076454,-5.35279645,100,9550
338.959769,-5.35239814,150,9550
338.843081,-5.35195753,200,9550
338.728697,-5.35148458,249,9550
339.309621,-5.21616261,0,9600
339.192915,-5.21584762,50,9600
339.076263,-5.21549105,100,9600
338.959638,-5.21509288,150,9600
338.843009,-5.214653,200,9600
338.728683,-5.21418135,249,9600
339.309313,-5.07886001,0,9650
339.192665,-5.07854374,50,9650
339.076073,-5.0781865,100,9650
338.959506,-5.07778823,150,9650
338.842936,-5.07734886,200,9650
338.728667,-5.07687828,249,9650
339.309007,-4.94155078,0,9700
339.192417,-4.94123309,50,9700
339.075882,-4.94087502,100,9700
338.959373,-4.94047652,150,9700
338.842861,-4.94003751,200,9700
338.728649,-4.93956785,249,9700
339.3087,-4.80424607,0,9750
339.192167,-4.80392715,50,9750
339.075689,-4.80356844,100,9750
338.959237,-4.8031699,150,9750
338.842783,-4.80273143,200,9750
338.728626,-4.80226287,249,9750
339.308403,-4.66692461,0,9800
339.191927,-4.66660466,50,9800
339.075505,-4.66624551,100,9800
338.95911,-4.66584712,150,9800
338.842711,-4.66540938,200,9800
338.72861,-4.66494213,249,9800
339.30811,-4.52960623,0,9850
339.191689,-4.52928536,50,9850
339.075322,-4.52892589,100,9850
338.958982,-4.52852775,150,9850
338.842639,-4.52809087,200,9850
338.728592,-4.52762502,249,9850
339.307819,-4.39227547,0,9900
339.191453,-4.39195331,50,9900
339.075141,-4.39159313,100,9900
338.958856,-4.39119487,150,9900
338.842567,-4.39075846,200,9900
338.728574,-4.39029364,249,9900
339.307526,-4.25494238,0,9950
339.191213,-4.25461912,50,9950
339.074956,-4.25425843,100,9950
338.958724,-4.25386025,150,9950
338.842489,-4.25342451,200,9950
338.728549,-4.25296091,249,9950
339.307235,-4.11761883,0,10000
339.190976,-4.11729425,50,10000
339.074771,-4.11693284,100,10000
338.958592,-4.11653452,150,10000
338.842411,-4.11609922,200,10000
338.728522,-4.11563663,249,10000
339.306946,-3.98027957,0,10050
339.190738,-3.97995411,50,10050
339.074586,-3.97959239,100,10050
338.958459,-3.97919436,150,10050
338.84233,-3.97875994,200,10050
338.728493,-3.97829877,249,10050
339.306659,-3.842941,0,10100
339.190503,-3.84261438,50,10100
339.074402,-3.84225208,100,10100
338.958327,-3.84185405,150,10100
338.842249,-3.84142022,200,10100
338.728462,-3.84096019,249,10100
339.306371,-3.70559359,0,10150
339.190266,-3.70526604,50,10150
339.074215,-3.7049034,100,10150
338.958191,-3.70450561,150,10150
338.842163,-3.70407259,200,10150
338.728426,-3.70361394,249,10150
339.306089,-3.56824593,0,10200
339.190034,-3.56791722,50,10200
339.074034,-3.56755401,100,10200
338.958059,-3.56715623,150,10200
338.842081,-3.56672381,200,10200
338.728393,-3.5662663,249,10200
339.305809,-3.43089339,0,10250
339.189803,-3.43056338,50,10250
339.073851,-3.43019944,100,10250
338.957925,-3.42980152,150,10250
338.841997,-3.42936954,200,10250
338.728356,-3.42891303,249,10250
339.305533,-3.29353994,0,10300
339.189575,-3.29320866,50,10300
339.073672,-3.29284403,100,10300
338.957794,-3.292446,150,10300
338.841913,-3.29201449,200,10300
338.72832,-3.29155901,249,10300
339.305261,-3.15617659,0,10350
339.189351,-3.15584441,50,10350
339.073495,-3.15547947,100,10350
338.957665,-3.15508171,150,10350
338.841832,-3.15465105,200,10350
338.728285,-3.15419697,249,10350
339.304989,-3.01881233,0,10400
339.189125,-3.01847891,50,10400
339.073316,-3.01811331,100,10400
338.957532,-3.01771547,150,10400
338.841746,-3.0172853,200,10400
338.728245,-3.01683227,249,10400
339.304719,-2.8814405,0,10450
339.188901,-2.88110576,50,10450
339.073137,-2.88073942,100,10450
338.957399,-2.88034143,150,10450
338.841659,-2.87991168,200,10450
338.728202,-2.87945962,249,10450
339.304446,-2.74407686,0,10500
339.188673,-2.74374079,50,10500
339.072955,-2.74337369,100,10500
338.957262,-2.74297551,150,10500
338.841566,-2.74254616,200,10500
338.728154,-2.74209504,249,10500
339.304184,-2.60669848,0,10550
339.188455,-2.6063611,50,10550
339.072781,-2.60599326,100,10550
338.957132,-2.60559493,150,10550
338.841481,-2.605166,200,10550
338.728112,-2.60471586,249,10550
339.303924,-2.46931093,0,10600
339.188239,-2.46897239,50,10600
339.072608,-2.46860398,100,10600
338.957003,-2.46820564,150,10600
338.841395,-2.46777728,200,10600
338.728069,-2.46732826,249,10600
339.303665,-2.33192563,0,10650
339.188023,-2.33158584,50,10650
339.072434,-2.33121675,100,10650
338.956872,-2.33081831,150,10650
338.841306,-2.33039043,200,10650
338.728022,-2.32994243,249,10650
339.303405,-2.19453748,0,10700
339.187805,-2.19419651,50,10700
339.072258,-2.19382683,100,10700
338.956737,-2.19342837,150,10700
338.841214,-2.19300104,200,10700
338.72797,-2.19255414,249,10700
339.30315,-2.0571466,0,10750
339.187591,-2.05680453,50,10750
339.072085,-2.05643431,100,10750
338.956606,-2.0560359,150,10750
338.841123,-2.05560919,200,10750
338.72792,-2.05516345,249,10750
339.302899,-1.91974751,0,10800
339.18738,-1.91940401,50,10800
339.071914,-1.91903294,100,10800
338.956475,-1.91863423,150,10800
338.841032,-1.91820781,200,10800
338.727869,-1.91776291,249,10800
339.302653,-1.78234989,0,10850
339.187173,-1.78200512,50,10850
339.071747,-1.78163336,100,10850
338.956347,-1.78123454,150,10850
338.840944,-1.78080858,200,10850
338.727819,-1.78036468,249,10850
339.302395,-1.64494856,0,10900
339.186954,-1.64460288,50,10900
339.071567,-1.64423077,100,10900
338.956206,-1.64383218,150,10900
338.840841,-1.64340701,200,10900
338.727754,-1.64296445,249,10900
339.30236,-1.62571799,0,10907
339.186924,-1.62537198,50,10907
339.071542,-1.62499963,100,10907
338.956186,-1.62460088,150,10907
338.840827,-1.62417563,200,10907
338.727745,-1.62373307,249,10907
